sample	annot	name	MT	WT	delta_PSI	delta_PSI_pct	p_value	padj	signif
408	Two_241	RBP_Block_One	Rep_Two_MAP_RBP_Block_One_shuffle	0.296627613694556	0.106579965303327	0.190047648391229	19.0047648391229	0.00144332857891118	0.0063608640026351	TRUE
409	Two_242	RBP_Block_Three	Rep_Two_MAP_RBP_Block_three_au_rich	0.346280982666921	0.178579660821482	0.167701321845439	16.7701321845439	0.000172134399245723	0.00238119252289917	TRUE
410	Two_243	RBP_Block_Three	Rep_Two_MAP_RBP_Block_three_invert	0.255207284104163	0.0963664965483609	0.158840787555803	15.8840787555803	0.000370515476409324	0.00323713521494462	TRUE
411	Two_244	RBP_Block_Three	Rep_Two_MAP_RBP_Block_three_point	0.362538820826902	0.232707626591932	0.12983119423497	12.983119423497	0.0169482512175544	0.0337609164253685	TRUE
412	Two_245	RBP_Block_Three	Rep_Two_MAP_RBP_Block_three_shuffle	0.336158618622601	0.200537112624565	0.135621505998036	13.5621505998036	0.0043701172878607	0.0123550293286731	TRUE
413	Two_246	RBP_Block_Two	Rep_Two_MAP_RBP_Block_Two_au_rich	0.24840023694654	0.090603547550051	0.157796689396489	15.7796689396489	0.000381324770727578	0.00327413337624714	TRUE
414	Two_247	RBP_Block_Two	Rep_Two_MAP_RBP_Block_Two_invert	0.133680775571045	0.127375684534308	0.0063050910367369	0.63050910367369	0.804370093243392	0.848678615328833	FALSE
415	Two_248	RBP_Block_Two	Rep_Two_MAP_RBP_Block_Two_point	0.039493445170452	0.0288971341781975	0.0105963109922545	1.05963109922545	0.168490112557975	0.233077989038533	FALSE
416	Two_249	RBP_Block_Two	Rep_Two_MAP_RBP_Block_Two_shuffle	0.268754475200532	0.152906487096639	0.115847988103893	11.5847988103893	0.0218869482935438	0.0419219240391724	TRUE
417	Two_25	Move_C3SS	Rep_Two_MAP_Move_C3SS_40bp	0.079106818237253	0.124369429964688	-0.045262611727435	-4.5262611727435	0.591718083506677	0.656293108210078	FALSE
418	Two_26	Move_C3SS	Rep_Two_MAP_Move_C3SS_60bp	0.0596984463937377	0.0312313056871186	0.0284671407066191	2.84671407066191	0.0265971475633119	0.0490569610612197	TRUE
419	Two_27	Move_C3SS	Rep_Two_MAP_Move_C3SS_80bp	0.0310395964880622	0.0472687121376049	-0.0162291156495426	-1.62291156495426	0.334064673180578	0.413841311552059	FALSE
420	Two_28	Move_C3SS	Rep_Two_MAP_Move_C3SS_100bp	0.00919783770065525	0.00656876874460423	0.00262906895605102	0.262906895605102	0.152394785332667	0.211990511440414	FALSE
421	Two_29	AP5Z1_Intron	Rep_Two_MAP_AP5Z1_Intron	0.340368455862029	0.240846196714455	0.0995222591475734	9.95222591475734	0.012575953470148	0.0271117957927866	TRUE
422	Two_3	Branch_Point	Rep_Two_MAP_mut_BP_3	0.0965310092794947	0.0598643098051408	0.0366666994743539	3.66666994743539	0.0431603785995971	0.073898070446141	TRUE
423	Two_30	ARMCX3_Intron	Rep_Two_MAP_ARMCX3_Intron	0.358672895561037	0.291227193160735	0.067445702400302	6.7445702400302	0.185132562531005	0.253983515538404	FALSE
424	Two_31	GAPDH_Intron	Rep_Two_MAP_Base_GAPDH_Intron_1	0.047182265692483	0.0435867173276484	0.0035955483648346	0.35955483648346	0.738291392689319	0.792390330946726	FALSE
425	Two_32	DHDDS_Intron	Rep_Two_MAP_DHDDS_Intron	0.210145629899944	0.149248173634797	0.0608974562651465	6.08974562651465	0.0317519785447162	0.0568794435801032	TRUE
426	Two_33	EIF4G1_Intron	Rep_Two_MAP_EIF4G1_Intron	0.259479732010265	0.155068845489443	0.104410886520822	10.4410886520822	0.00927776237263989	0.021691669772651	TRUE
427	Two_34	EPB41_Intron	Rep_Two_MAP_EPB41_Intron	0.416968525197034	0.197440039276812	0.219528485920223	21.9528485920223	0.000251791814570995	0.00278649608125234	TRUE
428	Two_35	FPGS_Intron	Rep_Two_MAP_FPGS_Intron	0.223808354420187	0.144427769832243	0.079380584587944	7.9380584587944	0.00274073691714889	0.00905854604853077	TRUE
429	Two_36	ODF2_Intron	Rep_Two_MAP_ODF2_Intron	0.265298615771904	0.18267501436294	0.082623601408964	8.2623601408964	0.00769658891575694	0.0188812870938274	TRUE
430	Two_37	TRNT1_Intron	Rep_Two_MAP_TRNT1_Intron	0.296270412045598	0.108579010841206	0.187691401204393	18.7691401204393	0.00235925937284131	0.00863905270349243	TRUE
431	Two_38	C3SS_KO	Rep_Two_MAP_C3SS_AG_to_CC	0.00796186360110009	0.00697664735583386	0.000985216245266225	0.0985216245266225	0.698361979728215	0.759354292368234	FALSE
432	Two_39	C3SS_KO	Rep_Two_MAP_C3SS_AG_to_TA	0.0668557022252935	0.049789737314384	0.0170659649109095	1.70659649109095	0.0647863926895824	0.10340904986991	FALSE
433	Two_4	Branch_Point	Rep_Two_MAP_mut_BP_4	0.0114419215102251	0.00406949485748907	0.00737242665273602	0.737242665273602	0.0586919840797102	0.0952071924159469	FALSE
434	Two_40	C3SS_KO	Rep_Two_MAP_C3SS_TAG_to_ACG	0.00483895097630154	0.00102004243544751	0.00381890854085403	0.381890854085403	0.087769465936563	0.133259737915879	FALSE
435	Two_41	C3SS_KO	Rep_Two_MAP_C3SS_TAG_to_CCG	0.0197676767480293	0.0176684013731826	0.00209927537484664	0.209927537484664	0.758528304813285	0.810616085401322	FALSE
436	Two_42	Can_KO	Rep_Two_MAP_Can_AG_to_CC	0.243522319489612	0.228412598834911	0.0151097206547013	1.51097206547013	0.81010743041184	0.851125528154211	FALSE
437	Two_43	Can_KO	Rep_Two_MAP_Can_CAG_to_ACG	0.484396680851403	0.491459727171757	-0.00706304632035443	-0.706304632035443	0.377811175858956	0.461151876416078	FALSE
438	Two_44	Can_KO	Rep_Two_MAP_Can_CAG_to_TCG	0.0431357734894185	0.0388500458498868	0.00428572763953174	0.428572763953174	0.564022023744639	0.631702190384718	FALSE
439	Two_45	Stem_1	Rep_Two_MAP_Stem_1_1_Stem_1_2_compensated	0.286252156646143	0.28339395750554	0.00285819914060298	0.285819914060298	0.554331465099497	0.627402430953521	FALSE
440	Two_46	Stem_2	Rep_Two_MAP_Stem_2_1_Stem_2_2_compensated	0.0353372311218166	0.0136943722755511	0.0216428588462655	2.16428588462655	0.00505550888890827	0.0135657002036067	TRUE
441	Two_47	Stem_3	Rep_Two_MAP_Stem_3_1_Stem_3_2_compensated	0.105320966432141	0.0311884185179417	0.0741325479141993	7.41325479141993	0.000163411790153989	0.00232511632847676	TRUE
442	Two_48	Stem_4	Rep_Two_MAP_Stem_4_1_Stem_4_2_compensated	0.418458212552497	0.117497655154222	0.300960557398275	30.0960557398275	6.30755502332788e-05	0.00167395493868689	TRUE
443	Two_49	Stem_5	Rep_Two_MAP_Stem_5_1_Stem_5_2_compensated	0.364603699833381	0.24187391672155	0.12272978311183	12.272978311183	0.00878863324636611	0.0210420161379342	TRUE
444	Two_5	Branch_Point	Rep_Two_MAP_mut_BP_5	0.23611253765969	0.158809338202567	0.0773031994571222	7.73031994571222	0.0259696193888144	0.0480775853369129	TRUE
445	Two_50	Stem_6	Rep_Two_MAP_Stem_6_1_Stem_6_2_compensated	0.408801068395223	0.204573615499179	0.204227452896043	20.4227452896043	0.0139476967100554	0.0291846763092756	TRUE
446	Two_51	All_Second_Stems	Rep_Two_MAP_Zipper_Mutant_all_stems_X_2_mutated	0.319067500583758	0.380586164268329	-0.0615186636845709	-6.15186636845709	0.389232269225262	0.470911699097561	FALSE
447	Two_52	Stem_1_2	Rep_Two_MAP_Zipper_Mutant_Stem_1_2_mutant	0.496003701770173	0.497044601589673	-0.00104089981949984	-0.104089981949984	0.219986562292298	0.296892433662777	FALSE
448	Two_53	Stem_2_2	Rep_Two_MAP_Zipper_Mutant_Stem_2_2_mutant	0.346404481375132	0.346436754541604	-3.22731664719189e-05	-0.00322731664719189	0.999457608579909	0.999759161068053	FALSE
449	Two_54	Stem_3_2	Rep_Two_MAP_Zipper_Mutant_Stem_3_2_mutant	0.328963819858826	0.239515789081006	0.0894480307778197	8.94480307778197	0.111722035310867	0.16268296369828	FALSE
450	Two_55	Stem_4_2	Rep_Two_MAP_Zipper_Mutant_Stem_4_2_mutant	0.367516207576312	0.222632909531033	0.144883298045279	14.4883298045279	0.00581493948330992	0.0149761100754303	TRUE
451	Two_56	Stem_5_2	Rep_Two_MAP_Zipper_Mutant_Stem_5_2_mutant	0.359776447503409	0.252944914440976	0.106831533062433	10.6831533062433	0.020696839703207	0.0401051602031014	TRUE
452	Two_57	Stem_6_2	Rep_Two_MAP_Zipper_Mutant_Stem_6_2_mutant	0.356094539231568	0.162937854627011	0.193156684604558	19.3156684604558	0.000272441761990853	0.0028265832806551	TRUE
453	Two_58	Stem_1_1_Stem_2_1	Rep_Two_MAP_Zipper_Mutant_Stem_1_1_Stem_2_1_mutant	0.15140451683539	0.0791213957805242	0.0722831210548657	7.22831210548657	0.053626636069124	0.0887244676492483	FALSE
454	Two_59	Stem_1_1_Stem_3_1	Rep_Two_MAP_Zipper_Mutant_Stem_1_1_Stem_3_1_mutant	0.0631700507283757	0.0445907711305208	0.0185792795978548	1.85792795978548	0.00387607679383358	0.0114897990674353	TRUE
455	Two_6	Branch_Point	Rep_Two_MAP_mut_BP_6	0.278855966645301	0.11303258388831	0.16582338275699	16.582338275699	0.00382114230222874	0.0114147741943816	TRUE
456	Two_60	Stem_1_1_Stem_4_1	Rep_Two_MAP_Zipper_Mutant_Stem_1_1_Stem_4_1_mutant	0.354247587025072	0.262210201322307	0.0920373857027645	9.20373857027645	0.0763127090253081	0.118761653420636	FALSE
457	Two_61	Stem_1_1_Stem_5_1	Rep_Two_MAP_Zipper_Mutant_Stem_1_1_Stem_5_1_mutant	0.212726913785339	0.0766396451995108	0.136087268585828	13.6087268585828	0.000357108661985612	0.00317571631551491	TRUE
458	Two_62	Stem_1_1_Stem_6_1	Rep_Two_MAP_Zipper_Mutant_Stem_1_1_Stem_6_1_mutant	0.340354730770107	0.233662650458304	0.106692080311802	10.6692080311802	0.0258575518342957	0.048048734378654	TRUE
459	Two_63	Stem_2_1_Stem_3_1	Rep_Two_MAP_Zipper_Mutant_Stem_2_1_Stem_3_1_mutant	0.0763630116694092	0.0624700638194231	0.0138929478499861	1.38929478499861	0.479833152916	0.55442438550387	FALSE
460	Two_64	Stem_2_1_Stem_4_1	Rep_Two_MAP_Zipper_Mutant_Stem_2_1_Stem_4_1_mutant	0.11349161036672	0.0533646583594622	0.0601269520072582	6.01269520072582	5.94268247047114e-05	0.00167395493868689	TRUE
461	Two_65	Stem_2_1_Stem_5_1	Rep_Two_MAP_Zipper_Mutant_Stem_2_1_Stem_5_1_mutant	0.0985211910591817	0.0416234030085307	0.056897788050651	5.6897788050651	3.82138764472508e-05	0.00146388542082546	TRUE
462	Two_66	Stem_2_1_Stem_6_1	Rep_Two_MAP_Zipper_Mutant_Stem_2_1_Stem_6_1_mutant	0.13503391667133	0.0868867269415134	0.0481471897298169	4.81471897298169	0.0890419798774891	0.134013451586205	FALSE
463	Two_67	Stem_3_1_Stem_4_1	Rep_Two_MAP_Zipper_Mutant_Stem_3_1_Stem_4_1_mutant	0.360704722348995	0.221431371132197	0.139273351216798	13.9273351216798	0.0165051929209034	0.0331434922363303	TRUE
464	Two_68	Stem_3_1_Stem_5_1	Rep_Two_MAP_Zipper_Mutant_Stem_3_1_Stem_5_1_mutant	0.3361524405424	0.206782691627792	0.129369748914608	12.9369748914608	0.00160761482713146	0.00667160153259556	TRUE
465	Two_69	Stem_3_1_Stem_6_1	Rep_Two_MAP_Zipper_Mutant_Stem_3_1_Stem_6_1_mutant	0.269202256291384	0.124814162261967	0.144388094029417	14.4388094029417	0.000768338675411914	0.00439807655580613	TRUE
466	Two_7	Branch_Point	Rep_Two_MAP_mut_BP_7	0.363045043638117	0.39835014194875	-0.0353050983106327	-3.53050983106327	0.49083496500991	0.565823640219758	FALSE
467	Two_70	Stem_4_1_Stem_5_1	Rep_Two_MAP_Zipper_Mutant_Stem_4_1_Stem_5_1_mutant	0.382662351118953	0.233513787832015	0.149148563286938	14.9148563286938	0.00650811096929704	0.0163688851652016	TRUE
468	Two_71	Stem_4_1_Stem_6_1	Rep_Two_MAP_Zipper_Mutant_Stem_4_1_Stem_6_1_mutant	0.351728820004001	0.166363668232275	0.185365151771726	18.5365151771726	0.000265980445942653	0.00281826089530726	TRUE
469	Two_72	Stem_5_1_Stem_6_1	Rep_Two_MAP_Zipper_Mutant_Stem_5_1_Stem_6_1_mutant	0.346474361793621	0.229401541113202	0.117072820680418	11.7072820680418	0.0386892565717096	0.0673680061982916	TRUE
470	Two_73	Stems_Compensated	Rep_Two_MAP_all_Stem_X_1_compensated_by_Stem_X_2	0.483734946694735	0.488331743573098	-0.00459679687836262	-0.459679687836262	0.324402258424482	0.405910363556261	FALSE
471	Two_74	FAM_Can_Swap	Rep_Two_MAP_Can_PY_C3SS_FAM_Can	0.354971601140633	0.346340921992066	0.00863067914856686	0.863067914856686	0.00901622754414036	0.021325232748479	TRUE
472	Two_75	Duped_Can_Py	Rep_Two_MAP_Duplicated_Canonical_Py_Tract	0.215197379101107	0.237912254867234	-0.0227148757661268	-2.27148757661268	0.671544475296738	0.735009118017089	FALSE
473	Two_76	Duped_C3SS_Py	Rep_Two_MAP_Dupped_C3SS_Py	0.451642549724368	0.469853758902368	-0.0182112091779993	-1.82112091779993	0.462079666856452	0.541448644928266	FALSE
474	Two_77	FAM_C3SS_Py	Rep_Two_MAP_FAM193_C3SS_PY	0.34214890971848	0.265778544393765	0.0763703653247148	7.63703653247148	0.00229020506012423	0.0085753542852772	TRUE
475	Two_78	FAM_Swap_Both_Py	Rep_Two_MAP_FAM193B_Both_PY	0.0233451748662661	0.0211562003707813	0.00218897449548481	0.218897449548481	0.78590457034913	0.835473361867307	FALSE
476	Two_79	FAM_Can_Py	Rep_Two_MAP_FAM193B_Canonical_PY	0.247721868966504	0.168915556215628	0.0788063127508764	7.88063127508764	0.0562425328014855	0.0921341491287492	FALSE
477	Two_8	Branch_Point	Rep_Two_MAP_mut_BP_8	0.345889192186363	0.158457393688522	0.187431798497841	18.7431798497841	0.000194567963693583	0.00239225984581716	TRUE
478	Two_80	FAM_C3SS_C3SS_Can	Rep_Two_MAP_FAM_C3SS_C3SS_Canonical	0.492867625387606	0.493349504388934	-0.000481879001328345	-0.0481879001328345	0.786821298626039	0.835473361867307	FALSE
479	Two_81	IQGAP_C3SS_Py	Rep_Two_MAP_IQGAP_C3SS_PY	0.0631631940397304	0.0444735216489528	0.0186896723907777	1.86896723907777	0.0321815661967285	0.0574423654694293	TRUE
480	Two_82	IQGAP_Can_C3SS	Rep_Two_MAP_IQGAP_Can_Can_C3SS	0.38545268438647	0.404382726817119	-0.0189300424306486	-1.89300424306486	0.143495542560453	0.201297972380579	FALSE
481	Two_83	IQGAP_Can_Py	Rep_Two_MAP_IQGAP_Canonical_Py	0.311978161364707	0.323203165228127	-0.0112250038634195	-1.12250038634195	0.420680790645684	0.498807223194168	FALSE
482	Two_84	IQGAP_C3SS_C3SS_Can	Rep_Two_MAP_IQGAP_C3SS_C3SS_Canonical	0.496289621141331	0.497547908075932	-0.00125828693460106	-0.125828693460106	0.331398660973563	0.413625396403094	FALSE
483	Two_85	All_First_Stems	Rep_Two_MAP_Zipper_Mutant_all_stems_X_1_mutated	0.116927432546533	0.0605310349213483	0.0563963976251849	5.63963976251849	0.0586547951469739	0.0952071924159469	FALSE
484	Two_86	Stem_1_1	Rep_Two_MAP_Zipper_Mutant_Stem_1_1_mutant	0.279315290780477	0.160745641745369	0.118569649035108	11.8569649035108	0.000733784922585802	0.00429911636997329	TRUE
485	Two_87	Stem_2_1	Rep_Two_MAP_Zipper_Mutant_Stem_2_1_mutant	0.405073385239912	0.330797612128004	0.0742757731119083	7.42757731119083	0.00558303317484442	0.0146334237951185	TRUE
486	Two_88	Stem_3_1	Rep_Two_MAP_Zipper_Mutant_Stem_3_1_mutant	0.3739319793766	0.194493711277159	0.179438268099441	17.9438268099441	0.0229479594994745	0.0436186405753371	TRUE
487	Two_89	Stem_4_1	Rep_Two_MAP_Zipper_Mutant_Stem_4_1_mutant	0.398480782774671	0.17569906680687	0.222781715967801	22.2781715967801	0.00110801052495267	0.00547134401352135	TRUE
488	Two_9	Branch_Point	Rep_Two_MAP_mut_BP_1_3	0.354289042162344	0.212724200672522	0.141564841489823	14.1564841489823	0.00685470518376716	0.0169832994105276	TRUE
489	Two_90	Stem_5_1	Rep_Two_MAP_Zipper_Mutant_Stem_5_1_mutant	0.383721834243587	0.193186948592251	0.190534885651336	19.0534885651336	2.62282993298754e-05	0.00146388542082546	TRUE
490	Two_91	Stem_6_1	Rep_Two_MAP_Zipper_Mutant_Stem_6_1_mutant	0.270797479636199	0.176524498801641	0.0942729808345581	9.42729808345581	0.103922890006906	0.153117157465797	FALSE
491	Two_92	RBP_One_RBP_four_au_rich	Rep_Two_MAP_RBP_Block_One_RBP_Block_four_au_rich	0.0524539902403819	0.00828029022056446	0.0441737000198175	4.41737000198175	0.00253402990960585	0.00882477289299459	TRUE
492	Two_93	RBP_One_RBP_four_shuffle	Rep_Two_MAP_RBP_Block_One_RBP_Block_four_shuffle	0.0699407915873319	0.013357821809394	0.056582969777938	5.6582969777938	0.00149976406827192	0.00648084337243999	TRUE
493	Two_94	RBP_One_RBP_three_au_rich	Rep_Two_MAP_RBP_Block_One_RBP_Block_three_au_rich	0.139762584726798	0.0596857275541213	0.0800768571726765	8.00768571726765	0.0118183222924237	0.0256003879029177	TRUE
494	Two_95	RBP_One_RBP_three_shuffle	Rep_Two_MAP_RBP_Block_One_RBP_Block_three_shuffle	0.0168262577248923	0.00453127353263403	0.0122949841922583	1.22949841922583	0.00297679942912754	0.00955305917482618	TRUE
495	Two_96	RBP_One_RBP_Two_au_rich	Rep_Two_MAP_RBP_Block_One_RBP_Block_Two_au_rich	0.0418912602629086	0.0142045767098287	0.02768668355308	2.768668355308	0.0933669202115136	0.13921175528543	FALSE
496	Two_97	RBP_One_RBP_Two_shuffle	Rep_Two_MAP_RBP_Block_One_RBP_Block_Two_shuffle	0.233870712182964	0.113859707277383	0.120011004905581	12.0011004905581	0.00162650666043249	0.00669421749500316	TRUE
497	Two_98	RBP_three_RBP_four_au_rich	Rep_Two_MAP_RBP_Block_three_RBP_Block_four_au_rich	0.0763161421481189	0.0444872258955743	0.0318289162525446	3.18289162525446	0.0497630256129446	0.0831610293800215	TRUE
498	Two_99	RBP_three_RBP_four_shuffle	Rep_Two_MAP_RBP_Block_three_RBP_Block_four_shuffle	0.358527395215736	0.186429929491215	0.172097465724521	17.2097465724521	0.000196953119836352	0.00239225984581716	TRUE
